Conformation	RMSD global	Domaine A1	Domaine A2	Domaine A3	Domaine A4	Domaine B
     3840 		2.3281 		1.7675 		2.1681 		2.4861 		2.8993 		 
     3850 		2.3823 		1.7055 		2.3058 		2.5204 		2.9412 		 
     3860 		2.3842 		1.8593 		2.2473 		2.6153 		2.8839 		 
     3870 		2.4232 		1.7981 		2.1835 		2.6036 		3.1122 		 
     3880 		2.3309 		1.8242 		2.1423 		2.594 		2.8611 		 
     3890 		2.3557 		1.7826 		2.1597 		2.6717 		2.916 		 
     3900 		2.3145 		1.8107 		2.0559 		2.6911 		2.8716 		 
     3910 		2.3219 		1.6644 		2.0428 		2.5606 		3.0401 		 
     3920 		2.2582 		1.6305 		1.9577 		2.6426 		2.9227 		 
     3930 		2.1693 		1.5154 		1.7679 		2.5495 		2.9327 		 
     3940 		2.2391 		1.677 		1.988 		2.619 		2.8183 		 
     3950 		2.1752 		1.6378 		1.9621 		2.2282 		2.8147 		 
     3960 		2.303 		1.8486 		1.9349 		2.7487 		2.9089 		 
     3970 		2.1905 		1.7112 		1.8624 		2.5165 		2.8124 		 
     3980 		2.1771 		1.7968 		2.0492 		2.2433 		2.6242 		 
     3990 		2.0122 		1.6242 		1.8798 		2.033 		2.4791 		 
     4000 		2.0703 		1.5713 		1.9017 		2.2375 		2.5966 		 
     4010 		2.0488 		1.5098 		1.7687 		2.254 		2.6936 		 
     4020 		2.0582 		1.4719 		1.8749 		2.332 		2.611 		 
     4030 		1.9408 		1.382 		1.5777 		2.0315 		2.6974 		 
     4040 		2.0076 		1.5513 		1.6868 		2.0746 		2.6859 		 
     4050 		2.0489 		1.6096 		1.7823 		2.4969 		2.5301 		 
     4060 		2.0003 		1.4895 		1.6485 		2.4076 		2.6176 		 
     4070 		2.0728 		1.5329 		1.8332 		2.3373 		2.66 		 
     4080 		2.0502 		1.5724 		1.7705 		2.3446 		2.6275 		 
     4090 		2.0103 		1.5139 		1.7605 		2.3578 		2.5472 		 
     4100 		1.9605 		1.5116 		1.5956 		2.2993 		2.5763 		 
     4110 		1.9925 		1.6244 		1.7116 		2.1797 		2.5392 		 
     4120 		1.8811 		1.5252 		1.5865 		2.0904 		2.4185 		 
     4130 		2.0217 		1.6053 		1.7277 		2.3667 		2.5548 		 
     4140 		1.9945 		1.6717 		1.7706 		2.3661 		2.3834 		 
     4150 		1.9535 		1.6292 		1.7339 		2.0938 		2.426 		 
     4160 		1.9303 		1.5635 		1.7045 		2.2437 		2.3713 		 
     4170 		2.162 		1.754 		1.9093 		2.6183 		2.6115 		 
     4180 		2.0622 		1.6475 		1.8232 		2.4064 		2.5423 		 
     4190 		1.9421 		1.4642 		1.649 		2.3853 		2.4676 		 
     4200 		1.883 		1.5798 		1.6076 		2.138 		2.3516 		 
     4210 		1.8156 		1.5617 		1.5481 		2.1186 		2.221 		 
     4220 		1.879 		1.551 		1.6266 		2.2932 		2.278 		 
     4230 		1.8777 		1.5904 		1.6465 		2.0286 		2.33 		 
     4240 		1.8716 		1.5688 		1.6572 		2.29 		2.2115 		 
     4250 		1.8747 		1.5084 		1.6499 		1.8867 		2.419 		 
     4260 		1.925 		1.6468 		1.7356 		1.982 		2.3633 		 
     4270 		2.0065 		1.6965 		1.867 		2.0863 		2.4079 		 
     4280 		2.0738 		1.732 		1.7916 		2.3732 		2.5672 		 
     4290 		1.9182 		1.5874 		1.6309 		1.8378 		2.5307 		 
     4300 		1.8327 		1.4894 		1.6005 		1.7977 		2.3824 		 
     4310 		1.7374 		1.4104 		1.534 		1.9178 		2.1709 		 
     4320 		1.6964 		1.3157 		1.4447 		2.017 		2.1556 		 
     4330 		1.7786 		1.4421 		1.507 		2.0445 		2.2553 		 
     4340 		1.7174 		1.3753 		1.4934 		1.9035 		2.1779 		 
     4350 		1.7795 		1.3477 		1.632 		1.9452 		2.2286 		 
     4360 		1.8278 		1.4071 		1.6793 		2.2583 		2.1688 		 
     4370 		1.8735 		1.4227 		1.766 		2.3036 		2.19 		 
     4380 		1.8281 		1.4573 		1.6815 		2.1453 		2.1818 		 
     4390 		1.9591 		1.5464 		1.7649 		2.2692 		2.3996 		 
     4400 		1.9346 		1.4748 		1.712 		2.0048 		2.5175 		 
     4410 		1.9069 		1.4241 		1.6462 		2.2046 		2.458 		 
     4420 		2.029 		1.5684 		1.7151 		2.3761 		2.6075 		 
     4430 		2.0385 		1.5989 		1.7738 		2.332 		2.5781 		 
     4440 		2.038 		1.6522 		1.7834 		2.4123 		2.502 		 
     4450 		1.9202 		1.4586 		1.6079 		2.415 		2.4317 		 
     4460 		2.07 		1.5892 		1.84 		2.343 		2.6097 		 
     4470 		2.0375 		1.6113 		1.851 		2.291 		2.5044 		 
     4480 		1.9863 		1.5343 		1.8185 		2.1968 		2.4634 		 
     4490 		2.0349 		1.6601 		1.8181 		2.3411 		2.4795 		 
     4500 		2.0652 		1.7373 		1.8167 		2.3676 		2.5137 		 
     4510 		1.9233 		1.6409 		1.7618 		2.0118 		2.3237 		 
     4520 		1.9993 		1.6617 		1.8254 		2.1495 		2.4312 		 
     4530 		2.0972 		1.6904 		1.9047 		2.1457 		2.634 		 
     4540 		2.0678 		1.6645 		1.9169 		2.1609 		2.542 		 
     4550 		2.0356 		1.6941 		1.992 		2.0652 		2.368 		 
     4560 		2.0877 		1.7388 		1.9012 		2.2946 		2.523 		 
     4570 		2.1057 		1.6582 		1.9539 		2.0868 		2.6485 		 
     4580 		2.2132 		1.7626 		2.1869 		2.3618 		2.561 		 
     4590 		2.3141 		1.8658 		2.1605 		2.1737 		2.9074 		 
     4600 		2.2891 		1.7448 		2.0912 		2.4127 		2.9001 		 
     4610 		2.3312 		1.733 		2.2013 		2.2866 		2.9612 		 
     4620 		2.4233 		1.7389 		2.1681 		2.4743 		3.2034 		 
     4630 		2.3495 		1.6771 		2.1184 		2.613 		3.0221 		 
     4640 		2.2829 		1.6665 		2.028 		2.454 		2.9755 		 
     4650 		2.3481 		1.7298 		2.0469 		2.4064 		3.1277 		 
     4660 		2.1788 		1.6137 		1.8505 		2.1263 		2.9745 		 
     4670 		2.205 		1.7081 		2.041 		2.2162 		2.7859 		 
     4680 		2.2515 		1.7927 		2.0359 		2.0081 		2.9418 		 
     4690 		2.1765 		1.6325 		1.8822 		2.0356 		2.9559 		 
     4700 		2.0518 		1.5741 		1.8093 		1.9381 		2.7291 		 
     4710 		2.0599 		1.6019 		1.8365 		1.9111 		2.7184 		 
     4720 		2.2969 		1.6955 		2.0387 		2.4355 		2.9964 		 
     4730 		2.2714 		1.6642 		1.9795 		2.3188 		3.0338 		 
     4740 		2.3351 		1.6771 		1.9527 		2.232 		3.2555 		 
     4750 		2.2768 		1.6809 		1.9313 		2.0797 		3.1538 		 
     4760 		2.3103 		1.6607 		2.0364 		2.2796 		3.1061 		 
     4770 		2.2956 		1.6581 		2.0335 		2.2923 		3.0644 		 
     4780 		2.4206 		1.6434 		2.0792 		2.665 		3.2654 		 
     4790 		2.4335 		1.6649 		2.0818 		2.9382 		3.191 		 
     4800 		2.349 		1.7722 		2.0581 		2.4018 		3.0977 		 
     4810 		2.4565 		1.904 		2.2604 		2.7329 		3.0242 		 
     4820 		2.3716 		1.7525 		2.0443 		2.6264 		3.1121 		 
     4830 		2.4797 		1.7956 		2.3112 		2.2702 		3.2573 		 
     4840 		2.4289 		1.825 		2.1966 		2.3748 		3.1755 		 
     4850 		2.3079 		1.7225 		2.0559 		2.443 		2.9941 		 
     4860 		2.127 		1.5304 		1.7315 		2.3785 		2.8965 		 
     4870 		2.1913 		1.6497 		1.8003 		2.6673 		2.8508 		 
     4880 		2.2417 		1.583 		1.769 		2.273 		3.1877 		 
     4890 		2.267 		1.5343 		1.8832 		2.2596 		3.1909 		 
     4900 		2.37 		1.6869 		2.1486 		2.3466 		3.1362 		 
     4910 		2.4616 		1.8312 		2.3073 		2.2577 		3.192 		 
     4920 		2.4151 		1.8011 		2.3673 		2.4306 		2.9489 		 
     4930 		2.3593 		1.7604 		2.2266 		2.4277 		2.9571 		 
     4940 		2.2974 		1.8189 		2.2347 		2.3692 		2.7382 		 
     4950 		2.2582 		1.7947 		2.17 		2.435 		2.6787 		 
     4960 		2.1469 		1.6353 		2.0097 		2.4989 		2.5811 		 
     4970 		2.1983 		1.7224 		2.0399 		2.4688 		2.6676 		 
     4980 		2.1921 		1.7888 		2.0154 		2.3626 		2.671 		 
     4990 		2.0276 		1.698 		1.7816 		2.081 		2.5635 		 
     5000 		2.0281 		1.72 		1.7962 		1.912 		2.5901 		 
